;mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_max_depth;param_max_features;param_min_samples_leaf;param_min_samples_split;params;split0_test_r2;split1_test_r2;split2_test_r2;split3_test_r2;split4_test_r2;mean_test_r2;std_test_r2;rank_test_r2;split0_test_neg_root_mean_squared_error;split1_test_neg_root_mean_squared_error;split2_test_neg_root_mean_squared_error;split3_test_neg_root_mean_squared_error;split4_test_neg_root_mean_squared_error;mean_test_neg_root_mean_squared_error;std_test_neg_root_mean_squared_error;rank_test_neg_root_mean_squared_error
23;3.896229934692383;0.0134273292176599;0.010799646377563477;0.0004001887774176786;3;1.0;5;20;{'max_depth': 3, 'max_features': 1.0, 'min_samples_leaf': 5, 'min_samples_split': 20};-0.5582931668635795;-0.48860624104318084;-0.4350161148332967;-0.46465452390179385;-0.5601653942712437;-0.5013470881826189;0.05022135102339404;3;-3.5876872773417694;-3.504425773218774;-3.4403488195239738;-3.475485577584807;-3.5863630602603522;-3.5188621015859356;0.05924111766513676;3
24;3.8802788734436033;0.02110386160484579;0.010592317581176758;0.0004852284847180086;3;1.0;10;2;{'max_depth': 3, 'max_features': 1.0, 'min_samples_leaf': 10, 'min_samples_split': 2};-0.5582931668635795;-0.48860624104318084;-0.4350161148332967;-0.46465452390179385;-0.5601653942712437;-0.5013470881826189;0.05022135102339404;3;-3.5876872773417694;-3.504425773218774;-3.4403488195239738;-3.475485577584807;-3.5863630602603522;-3.5188621015859356;0.05924111766513676;3
29;3.948614072799683;0.02134391886011991;0.011594343185424804;0.00080624382515463;3;;1;20;{'max_depth': 3, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 20};-0.5582931668635795;-0.48860624104318084;-0.4350161148332967;-0.46465452390179385;-0.5601653942712437;-0.5013470881826189;0.05022135102339404;3;-3.5876872773417694;-3.504425773218774;-3.4403488195239738;-3.475485577584807;-3.5863630602603522;-3.5188621015859356;0.05924111766513676;3
30;3.9417808055877686;0.015563946047092523;0.010799694061279296;0.0007487876152040458;3;;5;2;{'max_depth': 3, 'max_features': None, 'min_samples_leaf': 5, 'min_samples_split': 2};-0.5582931668635795;-0.48860624104318084;-0.4350161148332967;-0.46465452390179385;-0.5601653942712437;-0.5013470881826189;0.05022135102339404;3;-3.5876872773417694;-3.504425773218774;-3.4403488195239738;-3.475485577584807;-3.5863630602603522;-3.5188621015859356;0.05924111766513676;3
31;3.942435312271118;0.027577592789975857;0.011199760437011718;0.00041718600967646726;3;;5;10;{'max_depth': 3, 'max_features': None, 'min_samples_leaf': 5, 'min_samples_split': 10};-0.5582931668635795;-0.48860624104318084;-0.4350161148332967;-0.46465452390179385;-0.5601653942712437;-0.5013470881826189;0.05022135102339404;3;-3.5876872773417694;-3.504425773218774;-3.4403488195239738;-3.475485577584807;-3.5863630602603522;-3.5188621015859356;0.05924111766513676;3
32;3.92724232673645;0.015335841291662086;0.011000871658325195;1.581489939859104e-06;3;;5;20;{'max_depth': 3, 'max_features': None, 'min_samples_leaf': 5, 'min_samples_split': 20};-0.5582931668635795;-0.48860624104318084;-0.4350161148332967;-0.46465452390179385;-0.5601653942712437;-0.5013470881826189;0.05022135102339404;3;-3.5876872773417694;-3.504425773218774;-3.4403488195239738;-3.475485577584807;-3.5863630602603522;-3.5188621015859356;0.05924111766513676;3
33;4.040606117248535;0.12649495295149077;0.011402416229248046;0.000488683169135824;3;;10;2;{'max_depth': 3, 'max_features': None, 'min_samples_leaf': 10, 'min_samples_split': 2};-0.5582931668635795;-0.48860624104318084;-0.4350161148332967;-0.46465452390179385;-0.5601653942712437;-0.5013470881826189;0.05022135102339404;3;-3.5876872773417694;-3.504425773218774;-3.4403488195239738;-3.475485577584807;-3.5863630602603522;-3.5188621015859356;0.05924111766513676;3
34;3.96892409324646;0.06748266013884302;0.010792970657348633;0.0003969682659092466;3;;10;10;{'max_depth': 3, 'max_features': None, 'min_samples_leaf': 10, 'min_samples_split': 10};-0.5582931668635795;-0.48860624104318084;-0.4350161148332967;-0.46465452390179385;-0.5601653942712437;-0.5013470881826189;0.05022135102339404;3;-3.5876872773417694;-3.504425773218774;-3.4403488195239738;-3.475485577584807;-3.5863630602603522;-3.5188621015859356;0.05924111766513676;3
35;3.9483127117156984;0.0543584791558104;0.010591936111450196;0.0004834414510241926;3;;10;20;{'max_depth': 3, 'max_features': None, 'min_samples_leaf': 10, 'min_samples_split': 20};-0.5582931668635795;-0.48860624104318084;-0.4350161148332967;-0.46465452390179385;-0.5601653942712437;-0.5013470881826189;0.05022135102339404;3;-3.5876872773417694;-3.504425773218774;-3.4403488195239738;-3.475485577584807;-3.5863630602603522;-3.5188621015859356;0.05924111766513676;3
28;3.932763385772705;0.03493852505888386;0.011600828170776368;0.0004894742742716331;3;;1;10;{'max_depth': 3, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 10};-0.5582931668635795;-0.48860624104318084;-0.4350161148332967;-0.46465452390179385;-0.5601653942712437;-0.5013470881826189;0.05022135102339404;3;-3.5876872773417694;-3.504425773218774;-3.4403488195239738;-3.475485577584807;-3.5863630602603522;-3.5188621015859356;0.05924111766513676;3
