;mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_max_depth;param_max_features;param_min_samples_leaf;param_min_samples_split;params;split0_test_r2;split1_test_r2;split2_test_r2;split3_test_r2;split4_test_r2;mean_test_r2;std_test_r2;rank_test_r2;split0_test_neg_root_mean_squared_error;split1_test_neg_root_mean_squared_error;split2_test_neg_root_mean_squared_error;split3_test_neg_root_mean_squared_error;split4_test_neg_root_mean_squared_error;mean_test_neg_root_mean_squared_error;std_test_neg_root_mean_squared_error;rank_test_neg_root_mean_squared_error
53;7.740084934234619;0.017117222251782443;0.011784744262695313;0.0003903119210475077;5;1.0;10;20;{'max_depth': 5, 'max_features': 1.0, 'min_samples_leaf': 10, 'min_samples_split': 20};-0.6547217499663136;-0.6236971665087474;-0.6312457178966366;-0.6356864972409346;-0.7358083340088244;-0.6562318931242913;0.04108435506775364;51;-3.697025831665232;-3.6599863387723186;-3.668037622489715;-3.6728054672144017;-3.7828560638755477;-3.6961422648034437;0.045081685124625105;51
51;7.93646502494812;0.18210118278460496;0.014402294158935547;0.0038271070465186368;5;1.0;10;2;{'max_depth': 5, 'max_features': 1.0, 'min_samples_leaf': 10, 'min_samples_split': 2};-0.6547217499663136;-0.6236971665087474;-0.6312457178966366;-0.6356864972409346;-0.7358083340088244;-0.6562318931242913;0.04108435506775364;51;-3.697025831665232;-3.6599863387723186;-3.668037622489715;-3.6728054672144017;-3.7828560638755477;-3.6961422648034437;0.045081685124625105;51
68;8.084452915191651;0.03480756764687279;0.012189483642578125;0.00039849217690853775;10;0.5;5;20;{'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 5, 'min_samples_split': 20};-0.6561140019508478;-0.6372729257300516;-0.685440733385863;-0.6110714737826959;-0.6925647511245374;-0.656492777194799;0.030238427325157642;54;-3.698580808904951;-3.67525509318741;-3.728471536702406;-3.6450651571679757;-3.7354383946198335;-3.696562198116515;0.03358445259337798;54
76;16.23084988594055;0.15447918358740362;0.012592506408691407;0.00048360744657546345;10;1.0;5;10;{'max_depth': 10, 'max_features': 1.0, 'min_samples_leaf': 5, 'min_samples_split': 10};-0.6583537116650984;-0.693939599265406;-0.5748683527903944;-0.6188318752670667;-0.7424192043235329;-0.6576825486622997;0.05807390266210169;55;-3.7010809231898727;-3.7383151285037486;-3.604094893312328;-3.6538336032173113;-3.7900527700811764;-3.6974754636608873;0.06461575369602567;55
73;16.847590065002443;0.1471668448865603;0.01257944107055664;0.00047304337016930306;10;1.0;1;10;{'max_depth': 10, 'max_features': 1.0, 'min_samples_leaf': 1, 'min_samples_split': 10};-0.6751818008694674;-0.6912123262075547;-0.6057243515420903;-0.5847588624997513;-0.7367787369907999;-0.6587312156219328;0.056033376763670394;56;-3.7198118231975124;-3.7353045391239523;-3.639230687933921;-3.6151763442465707;-3.7839133182460722;-3.6986873425496056;0.06254551993017753;56
75;16.31225366592407;0.42057179987922344;0.012594175338745118;0.0007956481931503274;10;1.0;5;2;{'max_depth': 10, 'max_features': 1.0, 'min_samples_leaf': 5, 'min_samples_split': 2};-0.6917677592939175;-0.6808486885877199;-0.5800211227194594;-0.5889422039249199;-0.7532755876843849;-0.6589710724420803;0.06570347226556231;57;-3.738181376016953;-3.723842101915708;-3.6099861495579177;-3.6199447509596054;-3.801841658985813;-3.6987592074871998;0.07335069889690166;57
64;8.634806156158447;0.26697645860103963;0.013800382614135742;0.0021357705161808463;10;0.5;1;10;{'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 10};-0.6131963212102085;-0.6806062643159108;-0.6777418889036126;-0.6672131282711908;-0.6579334947052837;-0.6593382194812414;0.0244298464812941;58;-3.6503424496887957;-3.723573552382174;-3.719946236170625;-3.708031822948665;-3.697025831665232;-3.699783978571099;0.026429375865020872;58
71;7.74523606300354;0.04015011117768424;0.012000131607055663;1.7546052449201677e-06;10;0.5;10;20;{'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 10, 'min_samples_split': 20};-0.6405570993410532;-0.7511517274123307;-0.6290027474569257;-0.6699413944180399;-0.6245152420134996;-0.6630336421283699;0.04681768450281384;59;-3.6811682928114005;-3.8009209410352116;-3.6655149706419152;-3.711064537299237;-3.6595764782280478;-3.703649044003162;0.05180500800560966;60
42;4.094551944732666;0.18864995949514138;0.013007402420043945;0.0012592976399531147;5;0.5;10;2;{'max_depth': 5, 'max_features': 0.5, 'min_samples_leaf': 10, 'min_samples_split': 2};-0.5979420820753127;-0.654545655096443;-0.8708798300095135;-0.5591737888559662;-0.6344012223923758;-0.6633885156859222;0.10873366528928625;60;-3.633042801839802;-3.6945906403822333;-3.9282311540946773;-3.5858750675393027;-3.6706947571270483;-3.7024868841966123;0.1187049803169953;59
54;1.7693538188934326;0.01341733905296375;0.012405776977539062;0.0004857802648426026;10;0.1;1;2;{'max_depth': 10, 'max_features': 0.1, 'min_samples_leaf': 1, 'min_samples_split': 2};-0.6630752618735185;-0.6960608116437348;-0.6254867397406225;-0.6843708909280419;-0.6484114154446483;-0.6634810239261133;0.02517400438738084;61;-3.706345909382987;-3.740655022853618;-3.6615570458481184;-3.727063187014677;-3.6863939019046783;-3.704403013400816;0.028254456408789857;61
72;16.945644760131835;0.16816347319196626;0.012606477737426758;0.0004950926434888348;10;1.0;1;2;{'max_depth': 10, 'max_features': 1.0, 'min_samples_leaf': 1, 'min_samples_split': 2};-0.6816587992323002;-0.7118183893113199;-0.60063220243572;-0.6001584091952996;-0.7287122622031279;-0.6645960124755536;0.05454458498580646;62;-3.726996109469394;-3.7579914848227105;-3.633455655433268;-3.6326987213365216;-3.7751158922607924;-3.7052515726645376;0.06091619872392181;62
31;0.8751329898834228;0.007459408784026242;0.012810277938842773;0.0007292558057241858;5;0.1;5;10;{'max_depth': 5, 'max_features': 0.1, 'min_samples_leaf': 5, 'min_samples_split': 10};-0.721368247139013;-0.662485049998188;-0.5602587345209273;-0.6951020711056484;-0.6896535421786105;-0.6657735289884774;0.05597388148863004;63;-3.770742632426668;-3.703444342770659;-3.5873388465546436;-3.7389169554832318;-3.732224537725457;-3.7065334629921316;0.06332209503446655;63
96;9.02760033607483;0.15132402394370395;0.012600088119506836;0.0004892226918496365;25;0.5;10;2;{'max_depth': 25, 'max_features': 0.5, 'min_samples_leaf': 10, 'min_samples_split': 2};-0.7484868944899388;-0.649939593932072;-0.7081129210737496;-0.5938530829892483;-0.6499883202903587;-0.6700761625550735;0.0533179117040951;64;-3.800328933131973;-3.689444402616741;-3.753465065775889;-3.62553444336142;-3.688156721182005;-3.7113859132136056;0.06012157016920474;64
39;4.068097877502441;0.11509856235415807;0.013993501663208008;0.0030355054438955496;5;0.5;5;2;{'max_depth': 5, 'max_features': 0.5, 'min_samples_leaf': 5, 'min_samples_split': 2};-0.7512108657640273;-0.6696365660165535;-0.7063549172155978;-0.585850168958491;-0.6392532373022537;-0.6704611510513846;0.0564668238657023;65;-3.8032880511473226;-3.711401352589073;-3.7515330199799655;-3.6164208825854325;-3.6761392791895138;-3.7117565170982614;0.06374604127773469;65
58;1.712813711166382;0.009289575829020614;0.012800788879394532;0.0004004781136516931;10;0.1;5;10;{'max_depth': 10, 'max_features': 0.1, 'min_samples_leaf': 5, 'min_samples_split': 10};-0.6532689652867998;-0.6064244371423562;-0.808379761811088;-0.6657580529928713;-0.6658786691202088;-0.6799419772706647;0.06784025813116265;66;-3.695402549114237;-3.6404670030093667;-3.8620590363172855;-3.706413360649349;-3.7058737161430635;-3.72204313304666;0.07412769887296529;66
84;1.8773531436920166;0.044766622021718216;0.011200237274169921;0.00039992390734128744;25;0.1;5;2;{'max_depth': 25, 'max_features': 0.1, 'min_samples_leaf': 5, 'min_samples_split': 2};-0.6098670229863223;-0.689333538101035;-0.7295120714850436;-0.7374811385867046;-0.6424676971800478;-0.6817322936678307;0.04930506153014938;67;-3.646573734342965;-3.733229165213408;-3.7769034936042516;-3.785366560849821;-3.679741838770758;-3.7243629585562408;0.054042140355514814;67
59;1.677619457244873;0.012995513348866927;0.012194442749023437;0.00040237952120616576;10;0.1;5;20;{'max_depth': 10, 'max_features': 0.1, 'min_samples_leaf': 5, 'min_samples_split': 20};-0.7487290252698577;-0.6863032347034224;-0.6116651921661889;-0.663272299392409;-0.7012377277759441;-0.6822414958615644;0.045030636624792064;68;-3.8005920591402598;-3.729879354617251;-3.645956664580642;-3.7036468514155074;-3.744996662214801;-3.725014318393692;0.0506786716674477;69
34;0.8899082660675048;0.013838306445856034;0.013414573669433594;0.0005040554773495581;5;0.1;10;10;{'max_depth': 5, 'max_features': 0.1, 'min_samples_leaf': 10, 'min_samples_split': 10};-0.6993343461663857;-0.5668486747695363;-0.5600162512301476;-0.7940471900313761;-0.7954881174003228;-0.6831469159195537;0.10379584840219643;69;-3.7465317294799467;-3.595344211615906;-3.5870600775565498;-3.846491908219748;-3.8473367411756407;-3.7245529336095586;0.11491494567911326;68
33;0.8819623947143554;0.01762763875211913;0.0134063720703125;0.0005001448688458993;5;0.1;10;2;{'max_depth': 5, 'max_features': 0.1, 'min_samples_leaf': 10, 'min_samples_split': 2};-0.664588579248012;-0.6985456604297771;-0.6676182115135669;-0.7713116388076335;-0.6234841888451506;-0.685109655768828;0.04926676664515527;70;-3.708031822948665;-3.743394181755376;-3.7087059737865444;-3.822041339389201;-3.6584149573278317;-3.728117655041524;0.054210240431960745;70
62;1.615227174758911;0.015060133481451;0.012593936920166016;0.000497409211510373;10;0.1;10;20;{'max_depth': 10, 'max_features': 0.1, 'min_samples_leaf': 10, 'min_samples_split': 20};-0.7339590476947999;-0.68812141674199;-0.7408481653289869;-0.6555118979080381;-0.6251217438772343;-0.6887124543102099;0.04452368201426122;71;-3.784507894033252;-3.731889601796923;-3.7892611417003184;-3.694996617048519;-3.660259553638239;-3.73218296164345;0.05010330147129658;72
104;20.046962404251097;0.19405787865721907;0.01280059814453125;0.0007489408576239034;25;1.0;5;20;{'max_depth': 25, 'max_features': 1.0, 'min_samples_leaf': 5, 'min_samples_split': 20};-0.6506055267076909;-0.7457577873645804;-0.5852951342939143;-0.691403754773253;-0.7709854421054392;-0.6888095290489755;0.06659953533674594;72;-3.692424677633926;-3.795062581829185;-3.616006084065678;-3.734836007109281;-3.82099463490856;-3.7318647971093255;0.07338348653592779;71
32;0.8729001045227051;0.015091169293548383;0.01301259994506836;0.0011068774066576449;5;0.1;5;20;{'max_depth': 5, 'max_features': 0.1, 'min_samples_leaf': 5, 'min_samples_split': 20};-0.6394675108314178;-0.6966668723232572;-0.6942307526766212;-0.8101136462294876;-0.6144473110755029;-0.6909852186272574;0.06744853215883215;73;-3.679945651772591;-3.7413232953060875;-3.738181376016953;-3.86367700513384;-3.6482187434417908;-3.7342692143342524;0.07371183673905266;73
87;1.6510245323181152;0.015112261781904585;0.011399507522583008;0.00047606381647959816;25;0.1;10;2;{'max_depth': 25, 'max_features': 0.1, 'min_samples_leaf': 10, 'min_samples_split': 2};-0.6693706621514119;-0.6660002019394184;-0.761762349158722;-0.7234154108962825;-0.6456215068714686;-0.6932340262034608;0.042860565451476165;74;-3.7133542788158524;-3.707357549522301;-3.8119548790613984;-3.770013262576141;-3.6832730010141796;-3.737190594197975;0.04697299903338555;74
66;8.37620677947998;0.22966766626920881;0.012999820709228515;0.0006323348935583534;10;0.5;5;2;{'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 5, 'min_samples_split': 2};-0.6430389398352228;-0.6176365597135225;-0.7290271049034847;-0.7337221941177126;-0.7439354589828697;-0.6934720515105625;0.05239334283044324;75;-3.6839516826364593;-3.653149326266311;-3.7763739221639585;-3.78126962804823;-3.7917014650417826;-3.737289204831349;0.05717866255054169;76
86;1.8277650833129884;0.03204027957666617;0.011406850814819337;0.00048360128741861626;25;0.1;5;20;{'max_depth': 25, 'max_features': 0.1, 'min_samples_leaf': 5, 'min_samples_split': 20};-0.663438458043397;-0.7473335451313388;-0.5983892319960094;-0.7026199600436327;-0.7559441958848176;-0.693545078219839;0.058017663150449005;76;-3.7067505985701277;-3.7967749472414085;-3.630908977102015;-3.747198953885422;-3.804733893454311;-3.7372734740506566;0.06392949364209685;75
101;19.392926263809205;0.4318841436458879;0.011793804168701173;0.00039718020498069183;25;1.0;1;20;{'max_depth': 25, 'max_features': 1.0, 'min_samples_leaf': 1, 'min_samples_split': 20};-0.6967314402822566;-0.7480002118788136;-0.5544997563649132;-0.7130479995382559;-0.7577637014760219;-0.6940086219080522;0.07322900677172538;77;-3.743661309466977;-3.797499177090102;-3.580712219656866;-3.758656674930553;-3.8067046116030596;-3.7374467985495117;0.08180114920957994;77
82;2.0718139171600343;0.012794889059850932;0.01119999885559082;0.00040088092667720133;25;0.1;1;10;{'max_depth': 25, 'max_features': 0.1, 'min_samples_leaf': 1, 'min_samples_split': 10};-0.6199759830479399;-0.6821214160147171;-0.7575188915700801;-0.7112897835769532;-0.7042095869082443;-0.6950231322235869;0.04484025805622903;78;-3.6580049207183962;-3.7252516693506763;-3.807361290973054;-3.7567272991261955;-3.7482662658888044;-3.739122289211425;0.048626189675018604;78
63;8.536200618743896;0.03746222926542027;0.012405586242675782;0.0004989959128818897;10;0.5;1;2;{'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 2};-0.5959445031409811;-0.7798790036216974;-0.7424849275417489;-0.7072883265615744;-0.6528995292362854;-0.6956992580204574;0.06510339907678979;79;-3.630771267926417;-3.831970772331125;-3.791042073098108;-3.752332607858744;-3.691408945104836;-3.739505133263846;0.07142379360791255;79
35;0.8689507961273193;0.009593799073000734;0.012807035446166992;0.00040477994383878645;5;0.1;10;20;{'max_depth': 5, 'max_features': 0.1, 'min_samples_leaf': 10, 'min_samples_split': 20};-0.6072035844072137;-0.7695153660018625;-0.5972980571875015;-0.8329098255898266;-0.6792823603087466;-0.6972418386990301;0.09170327690828461;80;-3.6435559553820496;-3.8207983458957893;-3.629669406433594;-3.8879300405228485;-3.720752612039666;-3.7405412720547893;0.10025463607602492;80
44;4.0036208152771;0.12044100434961205;0.01499485969543457;0.005026595414814027;5;0.5;10;20;{'max_depth': 5, 'max_features': 0.5, 'min_samples_leaf': 10, 'min_samples_split': 20};-0.6391043146615394;-0.7194547538733036;-0.5842645803081012;-0.929005422095512;-0.6243939416407527;-0.6992446025158416;0.12299460605680375;81;-3.6795380144795353;-3.7663642946480893;-3.6148305631108077;-3.988546101024783;-3.6594398478455687;-3.7417437642217566;0.13286686158556396;81
98;9.05985164642334;0.14500816331784433;0.012807130813598633;0.00038755105407535664;25;0.5;10;20;{'max_depth': 25, 'max_features': 0.5, 'min_samples_leaf': 10, 'min_samples_split': 20};-0.6433416033101216;-0.6646062623765168;-0.7296939339531283;-0.7538507354677992;-0.705301290262967;-0.6993587650741067;0.04067079977026401;82;-3.6842909765652334;-3.705806255054357;-3.777102063752051;-3.803156583681508;-3.749466628735346;-3.7439645015576994;0.043929615020055685;82
65;8.356913137435914;0.030697888710942405;0.013208246231079102;0.0011697424457931672;10;0.5;1;20;{'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 20};-0.6937048055332695;-0.716182026203882;-0.6674363490454824;-0.6915250110464464;-0.7315021707763076;-0.7000700725210776;0.022027557556461807;83;-3.7403208418530087;-3.762778228915438;-3.7085037414029935;-3.7349698793966195;-3.778160928282436;-3.7449467239700995;0.02395901971328649;83
107;17.385664463043213;0.32046642855523355;0.011600065231323241;0.0004904084695879577;25;1.0;10;20;{'max_depth': 25, 'max_features': 1.0, 'min_samples_leaf': 10, 'min_samples_split': 20};-0.6797822856879281;-0.7868487014362062;-0.6494925855277967;-0.6847346597476218;-0.7023900813170401;-0.7006496627433185;0.04634454579160194;84;-3.724916106437835;-3.839466108718763;-3.688495628301598;-3.727465626937424;-3.7462648064438797;-3.7453216553679;0.05065271791576899;84
93;10.392467784881593;0.188858198142823;0.012592315673828125;0.0004835107152465345;25;0.5;5;2;{'max_depth': 25, 'max_features': 0.5, 'min_samples_leaf': 5, 'min_samples_split': 2};-0.6922520208537557;-0.6573941402901988;-0.6902297783787588;-0.666000565539258;-0.7983993263462494;-0.7008551662816441;0.05060727243230907;85;-3.7387163572541846;-3.697769598014457;-3.7337648560132974;-3.7066831534405527;-3.8504545186250416;-3.7454776966695063;0.05474325302068583;85
92;10.656322860717774;0.28297978480771985;0.012401580810546875;0.0004887196362885319;25;0.5;1;20;{'max_depth': 25, 'max_features': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 20};-0.6963077114173986;-0.6959395995078304;-0.6939882693858417;-0.6849165441574119;-0.7420553032052921;-0.7026414855347549;0.02013719290667888;86;-3.743193823461457;-3.740521354036092;-3.7379138566853034;-3.7276668306059757;-3.7896569765613353;-3.7477905682700325;0.02158370649785551;86
27;0.8544125080108642;0.012550440867320524;0.014040994644165038;0.0033738349652442617;5;0.1;1;2;{'max_depth': 5, 'max_features': 0.1, 'min_samples_leaf': 1, 'min_samples_split': 2};-0.6321430547388687;-0.7124850560587948;-0.7182365984637953;-0.6228333322824455;-0.835577890593189;-0.7042551864274186;0.07660096753326667;87;-3.671716219971255;-3.758723187466723;-3.7645716887847946;-3.658346621084448;-3.8900514135419857;-3.748681826169841;0.08297328572465101;87
97;9.049763631820678;0.09584387385009412;0.012605953216552734;0.0004953330692973978;25;0.5;10;10;{'max_depth': 25, 'max_features': 0.5, 'min_samples_leaf': 10, 'min_samples_split': 10};-0.6716103718656625;-0.7490911211019542;-0.7048393966482258;-0.6564819480935844;-0.7426618050690268;-0.7049369285556907;0.03696298973900435;88;-3.715844453149243;-3.7986839826445156;-3.749866664296212;-3.6960790034846385;-3.7903166094668133;-3.750158142608284;0.04017344183388333;88
91;10.91486234664917;0.19088952397106876;0.012192869186401367;0.00040339870088355835;25;0.5;1;10;{'max_depth': 25, 'max_features': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 10};-0.7448549327911542;-0.7542426368778954;-0.6525236266625409;-0.6322913215915222;-0.7429650560008942;-0.7053755147848013;0.05195038989154657;89;-3.796379854545643;-3.804273912325452;-3.6918829883949464;-3.6689916870987864;-3.790646382874562;-3.750434965047878;0.057771731377222565;89
105;18.102211236953735;0.22337269304028956;0.012601613998413086;0.0004913431516038558;25;1.0;10;2;{'max_depth': 25, 'max_features': 1.0, 'min_samples_leaf': 10, 'min_samples_split': 2};-0.6936442728382897;-0.7868487014362062;-0.6627079248752814;-0.6869172726651012;-0.697234815475295;-0.7054705974580348;0.042433378119713136;90;-3.740254002069913;-3.839466108718763;-3.7032418230517976;-3.729879354617251;-3.740588189041932;-3.750685895499932;0.04642535188750825;90
106;18.1855348110199;0.4376394553560456;0.013207149505615235;0.0009726388299901039;25;1.0;10;10;{'max_depth': 25, 'max_features': 1.0, 'min_samples_leaf': 10, 'min_samples_split': 10};-0.6946127959579655;-0.7800608218255543;-0.6675575906908722;-0.6947383022860685;-0.7057864917539547;-0.708551200502883;0.03791258598408576;91;-3.7413232953060875;-3.8321664890763816;-3.708638564217333;-3.738515748261601;-3.75;-3.754128819372281;0.04143437653068887;91
67;8.231333351135254;0.027175253076644843;0.012198925018310547;0.00040078246827409786;10;0.5;5;10;{'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 5, 'min_samples_split': 10};-0.754419098597954;-0.6935759628576925;-0.7443641730452903;-0.5747552199613044;-0.779658418756846;-0.7093545746438175;0.07289041729522554;92;-3.8067702846376217;-3.7379138566853034;-3.793085815006035;-3.60374804890686;-3.8303394105483655;-3.754371483156837;0.0812081674385659;92
41;4.343093156814575;0.42749174564223563;0.013606882095336914;0.0015069571521271075;5;0.5;5;20;{'max_depth': 5, 'max_features': 0.5, 'min_samples_leaf': 5, 'min_samples_split': 20};-0.630629737364375;-0.6930305082461223;-0.6330643425774831;-0.747545409261748;-0.8432198140762466;-0.709497962305195;0.07957715002960927;93;-3.6700136239529138;-3.7373118681747712;-3.6700817429588675;-3.796314001765397;-3.8981405823802713;-3.754372363846444;0.08595436920868593;93
102;19.515600442886353;0.4389491931225121;0.011797952651977538;0.0004010463404344007;25;1.0;5;2;{'max_depth': 25, 'max_features': 1.0, 'min_samples_leaf': 5, 'min_samples_split': 2};-0.7299638898261369;-0.7387274834821194;-0.6019052397123126;-0.6878873228506475;-0.7981567256007556;-0.7113281322943943;0.06505391838814865;94;-3.780145499845211;-3.7874133653458;-3.6349002737351683;-3.730951621235526;-3.8501948002666047;-3.756721112085662;0.07173901316485283;94
89;1.6820464611053467;0.043511504519953816;0.013612794876098632;0.0037312150179579797;25;0.1;10;20;{'max_depth': 25, 'max_features': 0.1, 'min_samples_leaf': 10, 'min_samples_split': 20};-0.7286927032315622;-0.7020608123710077;-0.7176303902368464;-0.7266287021359048;-0.7073027464132915;-0.7164630708777225;0.010446082473937237;95;-3.7787564091907275;-3.747265669791775;-3.7639075440292102;-3.7735262023735836;-3.751666296460814;-3.7630244243692217;0.012131842427486422;96
90;10.989979124069214;0.15375042715059245;0.012193775177001953;0.000386789146621645;25;0.5;1;2;{'max_depth': 25, 'max_features': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 2};-0.7991527601879855;-0.649939593932072;-0.7507293594282531;-0.6692138567788803;-0.7137316661688797;-0.7165534472992141;0.05417941343231478;96;-3.854996757456483;-3.689444402616741;-3.8;-3.7102560558538276;-3.758723187466723;-3.762684080678755;0.06007086653839244;95
88;1.686405897140503;0.024811577004145616;0.011600637435913086;0.0004914647867463249;25;0.1;10;10;{'max_depth': 25, 'max_features': 0.1, 'min_samples_leaf': 10, 'min_samples_split': 10};-0.7132568660117271;-0.709878995136848;-0.7469102475984755;-0.743240811563386;-0.6786758584450119;-0.7183925557510896;0.02492776216811183;97;-3.7618479501436526;-3.7558620847949142;-3.795853000314949;-3.791635531007694;-3.720080644287164;-3.7650558421096747;0.027468268889897517;97
61;1.6153993129730224;0.008712192726345375;0.013206911087036134;0.001935008797752657;10;0.1;10;10;{'max_depth': 10, 'max_features': 0.1, 'min_samples_leaf': 10, 'min_samples_split': 10};-0.736077692019091;-0.7962426419688051;-0.660222471144791;-0.6466601899649276;-0.7603716594900813;-0.7199149309175392;0.05771195375881693;98;-3.7868192457522976;-3.849545427709615;-3.700472942746643;-3.6851051545376556;-3.8095275297600883;-3.76629406010126;0.06347482056664353;98
70;7.764320659637451;0.11794161149630786;0.012391757965087891;0.0004832488859172791;10;0.5;10;10;{'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 10, 'min_samples_split': 10};-0.62469753325636;-0.7734547604187589;-0.6890779827475559;-0.7034687539559856;-0.8158059298354365;-0.7213009920428194;0.06684270807759497;99;-3.6633318168028404;-3.82504901929374;-3.7324924648282947;-3.748132868509333;-3.869043809521934;-3.7676099957912284;0.0722144003230652;99
95;10.025394010543824;0.0789213487293054;0.012400293350219726;0.0004893789906525157;25;0.5;5;20;{'max_depth': 25, 'max_features': 0.5, 'min_samples_leaf': 5, 'min_samples_split': 20};-0.7915256406205375;-0.666363838347132;-0.7501837720239992;-0.7083190048837174;-0.6918975990744292;-0.7216579709899631;0.044308602871898334;100;-3.846816865929544;-3.7077621282924826;-3.7994078485995684;-3.753465065775889;-3.7347021300232233;-3.7684308077241413;0.04928739590985533;100
103;20.61998643875122;0.2568408780276705;0.012200260162353515;0.00040202690827040576;25;1.0;5;10;{'max_depth': 25, 'max_features': 1.0, 'min_samples_leaf': 5, 'min_samples_split': 10};-0.7410413730074301;-0.7518183941598053;-0.6080279428044959;-0.7131086276748526;-0.798096075414382;-0.7224184826121932;0.06341945110841787;101;-3.792228896045174;-3.8016443810540723;-3.6418401941875485;-3.758723187466723;-3.850129867939522;-3.768913305338608;0.0699463854792343;101
83;1.9420133113861084;0.02604781565166588;0.011392164230346679;0.0004811973399932551;25;0.1;1;20;{'max_depth': 25, 'max_features': 0.1, 'min_samples_leaf': 1, 'min_samples_split': 20};-0.7019372520505147;-0.7575153645473169;-0.6979892436837039;-0.7522744039162863;-0.7408422994778225;-0.7301117127351289;0.025230710484273295;102;-3.7493999519923182;-3.8078208991495384;-3.742325480232846;-3.801447092884498;-3.788337366180578;-3.7778661580879556;0.026968343919285185;103
43;3.9518420696258545;0.00775738411740119;0.01239914894104004;0.0004895326803244521;5;0.5;10;10;{'max_depth': 5, 'max_features': 0.5, 'min_samples_leaf': 10, 'min_samples_split': 10};-0.713317398706707;-0.6411517140789957;-0.7075067128468007;-0.6857047099331681;-0.9037487000769737;-0.7302858471285291;0.09036431820315616;103;-3.7619144062564738;-3.6796059571644353;-3.7527989554464547;-3.728538587704303;-3.9616284530480645;-3.7768972719239464;0.09667987036323547;102
85;1.9041319370269776;0.03191096018400353;0.011392974853515625;0.00048113756767079706;25;0.1;5;10;{'max_depth': 25, 'max_features': 0.1, 'min_samples_leaf': 5, 'min_samples_split': 10};-0.6614408791090653;-0.7004244485362969;-0.7327855959105674;-0.7913189238845268;-0.7674070811094043;-0.7306753857099721;0.04634618702869241;104;-3.7045242609544347;-3.74546392320097;-3.780476160485607;-3.8435660525090496;-3.8171324315512027;-3.7782325657402525;0.049585070130284584;104
100;20.646249294281006;0.30257423468146005;0.01219954490661621;0.0007573426657113413;25;1.0;1;10;{'max_depth': 25, 'max_features': 1.0, 'min_samples_leaf': 1, 'min_samples_split': 10};-0.6765135201590218;-0.8110911286171065;-0.6690124904355494;-0.7389362138650242;-0.7883313954082527;-0.7367769496969909;0.05728668843909042;105;-3.721290098877001;-3.8654236507787862;-3.7102560558538276;-3.7869512803837337;-3.839661443408781;-3.784716505860426;0.06181399734404505;105
99;23.107034730911256;0.6642732282555281;0.012813186645507813;0.00073387341782126;25;1.0;1;2;{'max_depth': 25, 'max_features': 1.0, 'min_samples_leaf': 1, 'min_samples_split': 2};-0.7259687319574737;-0.7876971863875377;-0.6759232642227662;-0.7508799567745634;-0.8145322759215934;-0.7510002830527869;0.04826205262376626;106;-3.775778065511796;-3.840377585602749;-3.7179295313386453;-3.799934209956799;-3.8676866470798794;-3.8003412078979735;0.05202598920318635;106
81;2.195206880569458;0.03094170290988419;0.011408376693725585;0.0005000756897470331;25;0.1;1;2;{'max_depth': 25, 'max_features': 0.1, 'min_samples_leaf': 1, 'min_samples_split': 2};-0.7449154654861339;-0.734303240521605;-0.8340223698110238;-0.8438228901772231;-0.6533847307272733;-0.7620897393446517;0.07033979722567642;107;-3.796445706183614;-3.782591704109763;-3.88934441776503;-3.8994871457667353;-3.691950703896248;-3.811963935544278;0.076360684319743;107
94;10.41325216293335;0.14597858329084576;0.012206125259399413;0.00039566114240224446;25;0.5;5;10;{'max_depth': 25, 'max_features': 0.5, 'min_samples_leaf': 5, 'min_samples_split': 10};-0.765799245254146;-0.8064244613847833;-0.8055912039671231;-0.7272349835018712;-0.7729868982557639;-0.7756073584727375;0.029297362951304518;108;-3.8190967518511494;-3.8604403893856465;-3.859080201291494;-3.774188654532256;-3.8231531489073256;-3.8271918291935747;0.031665478899627675;108
